,user_id,gender,age,device,ad_1,click_1,watch_1,ad_2,click_2,watch_2,ad_3,click_3,watch_3,ad_4,click_4,watch_4,ad_5,click_5,watch_5,ad_6,click_6,watch_6
287,287,male,22,android,a20,,9,a92,,16,a93,1.0,13,a59,,13.0,a111,,14.0,a40,,12.0
288,288,,26,android,a99,,9,a2,,6,a8,,9,a94,,9.0,a26,,11.0,a15,,9.0
289,289,,18,android,a84,,,a119,,7,a40,,9,,,,,,,,,
290,290,male,24,android,a19,1.0,14,a24,,7,a76,,7,a9,1.0,9.0,a98,1.0,9.0,a65,,5.0
291,291,,24,blackberry,a21,,13,a12,1.0,8,a6,,10,,,,,,,,,
292,292,f,22,android,a113,,6,a31,1.0,3,a80,,11,,,,,,,,,
293,293,m,27,linux,a75,,5,a23,,6,a95,,5,,,,,,,,,
294,294,,27,ios,a61,,8,a67,1.0,7,a65,,5,,,,,,,,,
295,295,f,18,linux,a16,,11,a101,,7,a81,,5,,,,,,,,,
296,296,female,22,ios,a15,,9,a59,1.0,12,a4,,10,a105,1.0,9.0,a83,,10.0,a26,,8.0
297,297,,25,blackberry,a52,,18,a114,1.0,1,a40,,13,a0,1.0,8.0,a53,,8.0,a108,,7.0
298,298,f,25,android,a73,,7,a1,,3,a78,,6,,,,,,,,,
299,299,,23,windows phone,a115,,7,a54,,11,a53,,6,,,,,,,,,
300,300,f,20,ios,a14,,13,a70,,10,a118,,6,,,,,,,,,
301,301,,28,ios,a12,,12,a1,,8,a28,,14,,,,,,,,,
302,302,female,24,android,a65,,8,a69,,8,a58,,12,a72,,11.0,a117,1.0,13.0,a55,1.0,6.0
303,303,f,23,ios,a57,,6,a59,,10,a9,,7,a104,,4.0,a74,,13.0,a70,1.0,8.0
304,304,,25,samsung,a70,,12,a89,,7,a86,,12,a100,1.0,11.0,a115,,5.0,a64,,12.0
305,305,female,23,android,a84,,6,a113,,6,a38,,10,a43,,16.0,a40,,14.0,a50,,15.0
306,306,m,21,samsung,a34,,8,a7,,7,a4,,5,,,,,,,,,
307,307,,23,ios,a83,,12,a55,,2,a11,,7,,,,,,,,,
308,308,,23,ios,a99,,9,a2,1.0,18,a21,,12,a34,,7.0,a30,,11.0,a112,1.0,8.0
309,309,f,28,android,a67,,11,a112,,11,a76,,5,,,,,,,,,
310,310,f,20,android,a68,,9,a19,,8,a27,,10,a102,,11.0,a6,,13.0,a40,,9.0
311,311,female,21,android,a21,,6,a38,,9,a54,,8,,,,,,,,,
312,312,f,22,tizen,a10,,11,a11,,8,a48,1.0,9,,,,,,,,,
313,313,male,31,android,a86,,11,a24,,10,a88,,10,a42,,6.0,a112,,10.0,a26,1.0,4.0
314,314,m,25,linux,a58,,12,a35,,7,a107,,5,,,,,,,,,
315,315,male,22,ios,a107,,7,a5,,13,a104,,10,,,,,,,,,
316,316,,24,ios,a35,,12,a34,,12,a104,,9,a44,,14.0,a20,1.0,9.0,a67,,9.0
317,317,f,26,ios,a45,,12,a26,,11,a24,,9,a52,,9.0,a50,,4.0,a31,,9.0
318,318,m,23,ios,a55,,4,a106,,2,a58,,11,,,,,,,,,
319,319,f,23,samsung,a61,,12,a90,,7,a36,,15,,,,,,,,,
320,320,f,20,ios,a1,,10,a89,,4,a83,,9,a16,,5.0,a110,,9.0,a34,,12.0
321,321,f,30,android,a66,,12,a23,1.0,10,a94,,9,,,,,,,,,
322,322,,25,ios,a26,,10,a112,,10,a83,,11,,,,,,,,,
323,323,male,18,ios,a73,,7,a115,1.0,10,a30,,9,a17,,8.0,a10,,7.0,a39,1.0,10.0
324,324,f,25,android,a17,,7,a59,,10,a9,,9,a26,,9.0,a35,,12.0,a101,1.0,12.0
325,325,,24,blackberry,a91,,12,a51,,6,a104,,10,a64,,14.0,a37,,11.0,a119,,10.0
326,326,male,23,tizen,a40,,10,a67,,10,a106,,8,a61,,6.0,a59,,9.0,a84,,14.0
327,327,m,24,windows phone,a64,,11,a41,1.0,4,a114,1.0,9,a31,,10.0,a62,,6.0,a72,,10.0
328,328,male,22,android,a94,,16,a58,,11,a89,,8,a7,,6.0,a103,,10.0,a61,1.0,17.0
329,329,f,26,windows phone,a34,,8,a116,,9,a20,,6,,,,,,,,,
330,330,f,25,ios,a84,,7,a55,,12,a115,,10,,,,,,,,,
331,331,f,22,android,a72,,9,a85,,8,a115,,11,a78,,15.0,a119,,8.0,a29,1.0,5.0
332,332,f,27,blackberry,a62,,10,a59,,5,a63,,12,a93,,12.0,a86,,10.0,a84,,11.0
333,333,female,21,android,a111,,10,a88,,9,a54,1.0,12,a16,,9.0,a49,,4.0,a33,,11.0
334,334,m,21,android,a96,,9,a17,,12,a9,,6,a53,1.0,11.0,a109,,9.0,a26,,8.0
335,335,,29,samsung,a40,,5,a79,,14,a4,,7,a19,1.0,6.0,a103,,7.0,a101,,8.0
336,336,f,27,windows phone,a28,,6,a66,,8,a68,,6,a46,,11.0,a118,,7.0,a88,,10.0
337,337,f,25,linux,a88,,12,a116,,4,a55,1.0,6,,,,,,,,,
338,338,,23,ios,a4,,7,a11,,12,a52,,12,a7,,10.0,a73,1.0,10.0,a29,1.0,14.0
339,339,f,21,blackberry,a68,,5,a65,,4,a5,,7,,,,,,,,,
340,340,,21,samsung,a46,,4,a29,1.0,18,a15,,7,a115,,12.0,a98,,13.0,a42,,4.0
341,341,f,26,ios,a25,,5,a66,,8,a63,,12,,,,,,,,,
342,342,female,19,tizen,a31,,14,a65,,,a0,,15,,,,,,,,,
343,343,male,21,windows phone,a114,,10,a118,,5,a82,,8,,,,,,,,,
344,344,f,25,ios,a14,,6,a108,,12,a90,,10,,,,,,,,,
345,345,female,22,linux,a84,,9,a65,,8,a48,,8,,,,,,,,,
346,346,male,26,ios,a79,,8,a96,,8,a5,,17,a16,,11.0,a106,,12.0,a109,1.0,12.0
347,347,f,27,android,a48,,5,a103,1.0,9,a10,,2,a20,1.0,10.0,a118,,8.0,a92,,7.0
348,348,m,23,ios,a107,,6,a53,,10,a38,,5,,,,,,,,,
349,349,female,24,android,a71,,8,a114,,9,a58,,13,a32,,20.0,a80,1.0,13.0,a54,,7.0
350,350,female,21,ios,a27,,6,a7,,5,a57,,11,,,,,,,,,
351,351,f,26,ios,a29,,8,a24,1.0,13,a52,,15,,,,,,,,,
352,352,f,27,android,a90,,10,a6,,13,a73,,10,a65,,13.0,a38,1.0,9.0,a100,,13.0
353,353,,26,tizen,a90,,9,a26,,,a14,1.0,10,a108,,6.0,a78,,14.0,a22,,13.0
354,354,m,20,ios,a118,1.0,8,a15,1.0,10,a39,,8,,,,,,,,,
355,355,,29,samsung,a4,1.0,10,a90,,8,a23,,11,a20,,4.0,a24,,7.0,a12,1.0,13.0
356,356,f,28,ios,a30,,15,a51,,13,a37,,9,a78,,11.0,a73,1.0,6.0,a102,,14.0
357,357,female,25,ios,a21,,10,a116,,11,a105,,11,a59,,9.0,a44,,9.0,a1,,7.0
358,358,f,21,ios,a41,,8,a71,,14,a95,,11,a96,,10.0,a103,,10.0,a57,,14.0
359,359,female,24,android,a9,,10,a105,,11,a47,,10,a83,1.0,9.0,a109,1.0,10.0,a89,,9.0
360,360,f,22,samsung,a112,1.0,12,a70,,8,a82,,9,,,,,,,,,
361,361,f,20,tizen,a95,,9,a56,1.0,10,a35,,8,a65,,10.0,a91,,10.0,a4,,11.0
362,362,m,15,samsung,a0,1.0,10,a57,,8,a114,1.0,11,a96,1.0,14.0,a81,,12.0,a55,,14.0
363,363,male,23,ios,a109,,7,a22,,5,a57,,13,,,,,,,,,
364,364,m,21,android,a30,,13,a48,,13,a107,,5,,,,,,,,,
365,365,female,23,android,a88,1.0,13,a96,1.0,16,a20,1.0,12,a107,,1.0,a33,,7.0,a57,,11.0
366,366,f,20,android,a31,,9,a62,,6,a90,1.0,9,a111,,10.0,a46,,14.0,a22,,8.0
367,367,f,24,ios,a109,,19,a48,,8,a17,,5,,,,,,,,,
368,368,f,33,ios,a114,,10,a5,,8,a83,,13,,,,,,,,,
369,369,female,25,ios,a11,,6,a56,1.0,19,a7,,11,a38,,4.0,a0,,1.0,a1,,11.0
370,370,f,23,ios,a7,,7,a0,1.0,14,a61,,8,,,,,,,,,
371,371,m,22,ios,a0,,1,a23,,10,a2,1.0,13,,,,,,,,,
372,372,male,25,blackberry,a109,,6,a51,,8,a90,1.0,7,a119,,11.0,a46,,9.0,a91,,9.0
373,373,female,27,ios,a3,1.0,11,a109,1.0,15,a78,,5,,,,,,,,,
374,374,f,18,ios,a9,,8,a8,1.0,8,a35,,1,,,,,,,,,
375,375,female,26,tizen,a88,,8,a95,1.0,14,a65,,5,,,,,,,,,
376,376,f,24,ios,a71,,5,a40,,12,a99,,16,,,,,,,,,
377,377,f,26,ios,a22,,9,a90,,6,a65,,8,a40,,4.0,a33,,16.0,a32,1.0,13.0
378,378,,23,windows phone,a103,,11,a107,1.0,10,a35,,15,a52,,7.0,a105,1.0,5.0,a55,,9.0
379,379,f,19,android,a75,,3,a49,1.0,13,a95,,8,,,,,,,,,
380,380,male,21,android,a95,,10,a118,,16,a61,,13,a54,,7.0,a57,,7.0,a31,1.0,12.0
381,381,m,25,android,a51,,5,a67,,16,a4,1.0,11,a64,,10.0,a66,,10.0,a110,,12.0
382,382,f,27,ios,a99,,10,a52,,12,a71,1.0,6,,,,,,,,,
383,383,f,24,android,a75,,7,a117,,11,a64,,6,a53,,11.0,a69,,16.0,a104,,8.0
384,384,f,24,ios,a8,,12,a43,,7,a21,,14,,,,,,,,,
385,385,male,28,android,a50,,11,a118,,10,a27,,2,,,,,,,,,
386,386,f,23,android,a113,,15,a34,,6,a68,,10,,,,,,,,,
387,387,,25,android,a85,,10,a80,,12,a71,1.0,11,,,,,,,,,
388,388,f,26,ios,a42,,12,a26,1.0,12,a30,,9,a113,1.0,5.0,a118,,12.0,a22,1.0,10.0
389,389,,24,android,a78,,6,a56,,8,a70,,9,,,,,,,,,
390,390,female,26,android,a63,,10,a72,,12,a71,,9,a74,,12.0,a85,,14.0,a106,,8.0
391,391,,24,android,a16,,13,a4,1.0,12,a118,,15,a46,,6.0,a36,,11.0,a29,,8.0
392,392,,26,tizen,a65,,6,a115,,2,a19,,3,,,,,,,,,
393,393,male,27,android,a76,,9,a12,,9,a32,,7,a101,,6.0,a16,,9.0,a82,,5.0
394,394,male,25,ios,a91,,11,a29,,5,a39,,11,,,,,,,,,
395,395,male,25,blackberry,a20,1.0,11,a3,,8,a48,,8,a2,,9.0,a86,,8.0,a105,,13.0
396,396,m,27,tizen,a21,,7,a102,,7,a11,,14,a110,,11.0,a29,,12.0,a24,,10.0
397,397,female,25,tizen,a43,1.0,8,a88,,3,a0,,13,,,,,,,,,
398,398,f,21,ios,a25,1.0,11,a21,,10,a72,,6,a86,,16.0,a67,,8.0,a39,1.0,8.0
399,399,m,23,tizen,a38,,9,a66,,10,a112,1.0,13,a104,,6.0,a24,,11.0,a48,,10.0
400,400,,24,ios,a12,,11,a106,,12,a84,,9,a112,,12.0,a27,,9.0,a116,,10.0
401,401,f,28,samsung,a70,,10,a55,,8,a36,,10,,,,,,,,,
402,402,m,24,android,a40,,8,a33,,10,a59,,6,a45,1.0,8.0,a5,,9.0,a39,1.0,14.0
403,403,,27,ios,a85,,8,a27,,6,a59,1.0,6,,,,,,,,,
404,404,m,25,samsung,a26,,15,a6,,8,a46,,8,,,,,,,,,
405,405,female,21,android,a7,,8,a67,,5,a10,,6,a39,1.0,8.0,a78,,7.0,a47,,12.0
406,406,f,23,samsung,a65,,10,a30,,12,a44,1.0,5,,,,,,,,,
407,407,m,28,samsung,a41,,2,a22,,5,a106,,6,,,,,,,,,
408,408,m,20,linux,a41,,11,a110,1.0,11,a79,1.0,9,,,,,,,,,
409,409,f,24,android,a114,1.0,7,a15,,11,a104,,8,,,,,,,,,
410,410,,24,linux,a53,,10,a21,,5,a30,,10,a17,,5.0,a112,,8.0,a0,,11.0
411,411,f,26,ios,a6,,4,a68,,6,a78,,4,,,,,,,,,
412,412,,23,android,a54,,11,a113,,8,a3,,13,a50,,5.0,a71,,10.0,a73,,6.0
413,413,male,26,android,a64,,8,a22,,11,a109,1.0,12,,,,,,,,,
414,414,f,25,blackberry,a85,,9,a95,,7,a117,,10,a103,1.0,11.0,a15,,10.0,a99,,6.0
415,415,,24,android,a68,,6,a82,,6,a56,,11,,,,,,,,,
416,416,female,26,ios,a102,,16,a116,,11,a66,1.0,10,a67,,11.0,a63,,9.0,a7,,4.0
417,417,f,21,android,a90,,5,a109,,12,a94,,10,a20,,11.0,a39,,11.0,a56,,12.0
418,418,,21,android,a55,,7,a67,,9,a9,,10,,,,,,,,,
419,419,m,22,android,a46,,11,a106,,10,a1,,7,a112,,14.0,a41,1.0,8.0,a74,1.0,8.0
420,420,female,29,blackberry,a84,,7,a89,,11,a4,,7,,,,,,,,,
421,421,male,20,ios,a95,,18,a16,,9,a61,,7,,,,,,,,,
422,422,,22,android,a57,,6,a36,,10,a33,,12,a98,1.0,5.0,a80,,10.0,a66,1.0,15.0
423,423,male,21,ios,a3,,7,a75,,4,a24,,11,,,,,,,,,
424,424,,25,android,a74,,8,a80,1.0,12,a12,,8,a51,1.0,12.0,a112,,10.0,a54,1.0,9.0
425,425,female,28,ios,a63,1.0,13,a12,1.0,10,a22,,13,,,,,,,,,
426,426,f,20,android,a36,,16,a91,,18,a53,,9,,,,,,,,,
427,427,male,22,ios,a80,,11,a53,,7,a35,,10,,,,,,,,,
428,428,,30,ios,a109,,8,a46,,10,a103,,10,a6,,7.0,a19,,8.0,a80,1.0,9.0
429,429,male,25,tizen,a7,,8,a94,,12,a25,,4,,,,,,,,,
430,430,f,30,android,a71,,14,a65,,13,a27,,14,a99,,10.0,a19,,12.0,a41,1.0,11.0
431,431,f,22,android,a34,,10,a12,,12,a91,,10,a3,,12.0,a102,,11.0,a6,,8.0
432,432,female,27,ios,a92,,9,a62,,9,a27,,8,a2,,6.0,a72,,12.0,a47,1.0,12.0
433,433,f,25,windows phone,a9,1.0,9,a1,,17,a78,,19,a6,,14.0,a40,,10.0,a116,,10.0
434,434,f,17,samsung,a65,,5,a73,1.0,6,a68,,9,,,,,,,,,
435,435,f,23,ios,a115,,6,a10,,11,a80,1.0,9,,,,,,,,,
436,436,male,24,windows phone,a83,1.0,10,a48,,8,a17,,14,a114,1.0,6.0,a92,,11.0,a61,,9.0
437,437,female,26,blackberry,a116,,8,a111,,7,a47,,14,,,,,,,,,
438,438,female,23,ios,a17,1.0,8,a14,,10,a1,,12,a103,1.0,11.0,a0,,6.0,a73,1.0,4.0
439,439,f,26,ios,a81,1.0,8,a2,,12,a48,,7,a28,,8.0,a54,,10.0,a49,1.0,12.0
440,440,f,26,ios,a1,,15,a107,1.0,12,a88,,15,a116,,12.0,a104,,5.0,a76,,12.0
441,441,f,25,windows phone,a83,,7,a17,,3,a74,1.0,6,,,,,,,,,
442,442,male,23,samsung,a19,,7,a117,,9,a85,,9,,,,,,,,,
443,443,female,26,ios,a95,,11,a63,,10,a115,,9,a15,,10.0,a7,,10.0,a93,,2.0
444,444,female,21,tizen,a0,1.0,12,a111,,7,a102,,4,a35,,7.0,a81,,6.0,a21,,9.0
445,445,f,23,android,a40,,10,a57,,8,a58,,9,,,,,,,,,
446,446,female,30,windows phone,a117,1.0,10,a76,,7,a94,,12,a72,,9.0,a96,,7.0,a26,,9.0
447,447,,23,android,a114,1.0,10,a4,,10,a61,,4,,,,,,,,,
448,448,f,23,android,a20,,4,a73,,5,a71,,8,a45,,9.0,a69,,10.0,a99,1.0,7.0
449,449,male,21,windows phone,a9,,16,a61,1.0,14,a28,,9,a55,,11.0,a32,1.0,12.0,a26,,5.0
450,450,m,23,windows phone,a48,,10,a25,,7,a104,,5,,,,,,,,,
451,451,m,23,android,a84,1.0,5,a32,,13,a73,1.0,4,a17,,9.0,a62,,17.0,a31,,8.0
452,452,,27,ios,a81,1.0,9,a85,1.0,8,a118,,8,a31,1.0,15.0,a28,,14.0,a46,,12.0
453,453,,24,ios,a58,1.0,13,a74,,9,a73,,5,a65,,12.0,a61,,7.0,a106,1.0,11.0
454,454,male,26,blackberry,a96,,12,a33,,14,a65,,4,,,,,,,,,
455,455,male,17,ios,a62,,6,a99,,10,a57,,9,a48,,8.0,a113,,9.0,a71,1.0,9.0
456,456,female,27,ios,a65,,4,a78,,10,a70,1.0,7,a53,,11.0,a11,,7.0,a48,,12.0
457,457,f,28,android,a86,1.0,7,a10,,7,a118,,1,a64,,9.0,a105,,7.0,a52,,7.0
458,458,f,26,android,a5,,9,a11,1.0,14,a80,,9,a74,,10.0,a65,1.0,3.0,a26,1.0,10.0
459,459,f,25,samsung,a55,,8,a35,,6,a21,,12,,,,,,,,,
460,460,female,26,samsung,a104,,13,a57,1.0,11,a38,,9,a109,,7.0,a86,,15.0,a82,,16.0
461,461,f,24,ios,a89,,9,a108,,1,a66,,4,,,,,,,,,
462,462,,23,linux,a106,,9,a2,,15,a88,,2,,,,,,,,,
463,463,f,22,android,a15,,10,a82,,13,a48,,9,a25,,9.0,a105,1.0,8.0,a76,1.0,11.0
464,464,m,28,samsung,a1,,8,a98,,12,a53,,6,,,,,,,,,
465,465,f,21,ios,a46,1.0,8,a56,,10,a22,,4,,,,,,,,,
466,466,f,21,ios,a2,1.0,13,a38,,13,a59,1.0,8,,,,,,,,,
467,467,f,25,ios,a17,,11,a68,,11,a51,,8,a0,1.0,11.0,a12,1.0,9.0,a70,,10.0
468,468,f,19,windows phone,a70,,9,a85,,10,a106,,11,,,,,,,,,
469,469,female,22,samsung,a71,,15,a40,1.0,10,a107,,9,,,,,,,,,
470,470,f,26,ios,a40,1.0,6,a75,,7,a8,,12,a43,1.0,7.0,a103,,8.0,a73,1.0,4.0
471,471,female,24,android,a45,1.0,4,a100,,12,a112,,7,,,,,,,,,
472,472,female,28,android,a24,,5,a0,,8,a117,,8,,,,,,,,,
473,473,m,24,android,a75,,3,a63,1.0,13,a84,,11,a55,,18.0,a114,,7.0,a115,,7.0
474,474,male,24,android,a2,1.0,12,a33,,13,a81,,7,,,,,,,,,
475,475,female,23,tizen,a22,,8,a30,,15,a50,,4,a34,,13.0,a15,,11.0,a85,,11.0
476,476,f,27,samsung,a69,,13,a41,,8,a105,,7,a57,,12.0,a75,,9.0,a72,1.0,13.0
477,477,f,25,samsung,a115,1.0,11,a3,1.0,10,a2,1.0,15,a73,,17.0,a111,,10.0,a16,,13.0
478,478,f,24,android,a31,,9,a15,,9,a44,,11,a65,,14.0,a98,1.0,13.0,a16,,7.0
479,479,m,24,linux,a5,,14,a73,,16,a52,,14,a78,,9.0,a4,,9.0,a76,,12.0
480,480,m,19,blackberry,a95,,9,a16,1.0,13,a1,1.0,12,a15,,8.0,a11,,12.0,a14,1.0,9.0
481,481,f,29,samsung,a117,,11,a11,,10,a93,,2,,,,,,,,,
482,482,f,23,android,a28,1.0,8,a15,,14,a25,,4,,,,,,,,,
483,483,f,25,ios,a73,,8,a94,,9,a29,,11,a5,1.0,6.0,a4,,14.0,a110,,12.0
484,484,female,22,ios,a1,,14,a26,1.0,12,a95,,12,,,,,,,,,
485,485,f,25,windows phone,a109,1.0,14,a11,,14,a45,,6,,,,,,,,,
486,486,f,23,tizen,a57,,6,a1,,10,a92,,5,a109,,9.0,a54,,10.0,a68,,6.0
487,487,f,26,samsung,a80,,11,a83,,8,a112,1.0,13,,,,,,,,,
488,488,f,22,blackberry,a95,,12,a93,,7,a74,,11,a44,,6.0,a98,1.0,6.0,a40,,10.0
489,489,female,24,windows phone,a32,,8,a57,,13,a111,,13,,,,,,,,,
490,490,f,20,ios,a21,,19,a96,,9,a42,,12,,,,,,,,,
491,491,f,22,android,a21,1.0,8,a50,,6,a96,,10,a25,,9.0,a80,,9.0,a15,,13.0
492,492,,24,android,a89,,11,a57,,8,a20,,15,,,,,,,,,
493,493,f,20,tizen,a5,,13,a102,,6,a15,,10,,,,,,,,,
494,494,,20,android,a94,1.0,13,a92,,6,a37,,4,,,,,,,,,
495,495,,21,android,a32,1.0,7,a115,,9,a19,,8,,,,,,,,,
496,496,female,27,ios,a25,,7,a28,1.0,10,a54,,9,a69,1.0,13.0,a59,1.0,14.0,a88,,9.0
497,497,f,21,ios,a96,,8,a53,,12,a41,,11,a22,,9.0,a29,,5.0,a34,,8.0
498,498,f,21,android,a75,,15,a106,,12,a41,,10,a42,,7.0,a92,,10.0,a91,,9.0
499,499,f,22,linux,a35,,14,a56,,15,a109,1.0,16,,,,,,,,,
500,500,f,23,android,a47,,7,a16,,10,a65,,7,,,,,,,,,
501,501,f,20,windows phone,a3,1.0,10,a0,,6,a57,,13,a69,1.0,10.0,a74,,8.0,a4,,9.0
502,502,m,25,tizen,a76,,11,a89,,4,a19,,11,a41,,15.0,a23,,5.0,a86,,4.0
503,503,f,24,tizen,a21,1.0,13,a23,,6,a42,,6,,,,,,,,,
504,504,f,27,windows phone,a55,1.0,12,a52,,7,a27,,8,a88,1.0,7.0,a24,1.0,16.0,a106,,13.0
505,505,female,22,ios,a84,1.0,12,a4,1.0,4,a74,,3,a93,,6.0,a24,,4.0,a3,,9.0
506,506,f,24,samsung,a4,,2,a117,,8,a0,1.0,15,,,,,,,,,
507,507,female,19,ios,a22,,6,a104,,6,a19,,4,,,,,,,,,
508,508,,25,windows phone,a69,,5,a54,1.0,12,a23,,8,a89,1.0,13.0,a0,,10.0,a9,,15.0
509,509,m,28,tizen,a67,,11,a113,,12,a69,,13,,,,,,,,,
510,510,male,26,samsung,a72,,8,a82,,14,a99,,11,,,,,,,,,
511,511,female,25,windows phone,a52,,7,a17,,10,a62,,10,a65,,6.0,a50,,12.0,a92,1.0,16.0
512,512,female,22,ios,a5,,16,a103,,7,a83,,10,,,,,,,,,
513,513,female,21,windows phone,a27,,6,a31,,9,a108,1.0,2,,,,,,,,,
514,514,f,25,ios,a105,,5,a92,1.0,10,a66,1.0,11,a26,,6.0,a19,1.0,14.0,a93,,7.0
515,515,f,25,ios,a101,,13,a39,1.0,3,a17,,13,,,,,,,,,
516,516,m,21,ios,a14,,5,a115,,7,a81,,10,,,,,,,,,
517,517,f,24,tizen,a26,,12,a8,,8,a39,,6,,,,,,,,,
518,518,,18,windows phone,a74,,7,a117,,12,a31,1.0,9,,,,,,,,,
519,519,f,21,windows phone,a89,1.0,11,a79,,12,a3,,12,,,,,,,,,
520,520,m,20,android,a33,,15,a46,,9,a80,,7,,,,,,,,,
521,521,f,24,android,a53,,8,a29,1.0,7,a10,,12,a67,,11.0,a89,,8.0,a25,,8.0
522,522,f,24,ios,a22,1.0,10,a96,,14,a92,,3,,,,,,,,,
523,523,female,27,ios,a88,,7,a80,,15,a35,,7,,,,,,,,,
524,524,f,29,android,a25,,8,a109,,2,a8,,12,a85,,7.0,a46,,14.0,a113,1.0,2.0
525,525,female,20,android,a54,,10,a38,,7,a112,,4,a26,1.0,7.0,a85,,6.0,a31,,10.0
526,526,female,21,ios,a47,,3,a80,,8,a116,,5,a16,,16.0,a43,,11.0,a105,,8.0
527,527,male,25,ios,a99,,8,a2,,13,a95,1.0,8,,,,,,,,,
528,528,f,27,android,a65,,5,a73,,9,a41,,10,a78,,7.0,a94,,14.0,a90,,11.0
529,529,m,25,samsung,a15,,4,a5,,11,a117,,8,,,,,,,,,
530,530,f,26,android,a69,,4,a62,1.0,9,a98,,11,,,,,,,,,
531,531,f,24,android,a64,,12,a111,,9,a63,,12,,,,,,,,,
532,532,,26,android,a33,1.0,12,a72,,2,a34,,6,,,,,,,,,
533,533,female,28,android,a31,,3,a6,,6,a59,,5,,,,,,,,,
534,534,male,24,tizen,a108,,8,a37,,10,a9,,8,a85,,8.0,a63,,6.0,a72,,7.0
535,535,m,23,android,a25,,6,a62,,10,a108,,6,a7,,8.0,a91,,9.0,a10,,9.0
536,536,f,20,ios,a40,,9,a50,,5,a116,,9,,,,,,,,,
537,537,female,27,blackberry,a31,,7,a102,,10,a83,,8,a15,,15.0,a82,,10.0,a92,,9.0
538,538,f,25,windows phone,a14,,8,a85,,9,a30,,11,,,,,,,,,
539,539,male,24,ios,a71,1.0,12,a55,,4,a9,,6,,,,,,,,,
540,540,f,25,android,a28,,14,a112,,11,a102,,15,a92,,9.0,a67,,7.0,a2,1.0,10.0
541,541,female,21,blackberry,a21,,12,a42,,9,a55,1.0,11,a106,,11.0,a22,,7.0,a37,1.0,8.0
542,542,female,27,blackberry,a15,,4,a118,,9,a23,,5,,,,,,,,,
543,543,male,19,android,a79,1.0,10,a9,,4,a12,,12,a88,1.0,6.0,a116,,12.0,a22,,14.0
544,544,m,25,android,a57,,11,a43,,3,a6,,6,,,,,,,,,
545,545,m,25,ios,a8,,12,a14,1.0,12,a28,,14,a119,1.0,5.0,a0,,8.0,a2,,2.0
546,546,male,22,ios,a33,1.0,11,a91,,9,a8,,10,a56,,7.0,a54,,5.0,a1,1.0,6.0
547,547,f,25,samsung,a7,,7,a16,,9,a79,,11,a50,,10.0,a14,,6.0,a10,,16.0
548,548,,25,ios,a80,,12,a93,1.0,7,a110,,8,a27,1.0,11.0,a59,,12.0,a56,,14.0
549,549,,25,android,a79,,11,a25,,8,a80,1.0,10,,,,,,,,,
550,550,male,26,android,a9,,7,a10,1.0,10,a80,,10,,,,,,,,,
551,551,f,28,windows phone,a42,,12,a55,,3,a96,,7,,,,,,,,,
552,552,m,28,blackberry,a46,,3,a119,,6,a32,,8,,,,,,,,,
553,553,male,28,tizen,a71,,8,a92,1.0,10,a50,,9,a22,,7.0,a115,1.0,9.0,a67,,7.0
554,554,f,25,ios,a29,,4,a111,,6,a47,1.0,14,,,,,,,,,
555,555,female,26,samsung,a100,,10,a25,1.0,7,a30,,10,,,,,,,,,
556,556,male,24,ios,a110,,8,a66,,7,a28,,9,a114,1.0,9.0,a34,,5.0,a113,1.0,8.0
557,557,m,29,samsung,a72,,9,a29,,4,a71,,6,a27,1.0,11.0,a43,1.0,13.0,a51,,8.0
558,558,f,25,windows phone,a39,,5,a98,,12,a32,,11,a89,1.0,4.0,a29,,12.0,a6,,10.0
559,559,male,22,android,a45,,10,a91,,13,a34,,9,a83,,16.0,a41,1.0,13.0,a26,,8.0
560,560,m,25,blackberry,a39,,13,a6,,13,a79,,6,a117,,12.0,a66,,6.0,a65,,8.0
561,561,,26,android,a31,,15,a29,1.0,12,a38,1.0,7,a6,1.0,10.0,a64,,14.0,a103,,5.0
562,562,male,21,linux,a68,1.0,9,a71,,11,a82,,4,a78,,17.0,a95,,6.0,a94,,13.0
563,563,,26,tizen,a114,,9,a105,,2,a91,,12,,,,,,,,,
564,564,m,27,ios,a24,,10,a72,,9,a35,,8,a88,,5.0,a41,,15.0,a111,,10.0
565,565,female,27,windows phone,a64,,14,a96,,9,a11,,13,,,,,,,,,
566,566,f,21,ios,a119,,10,a25,,10,a111,,8,a100,,10.0,a112,,10.0,a98,1.0,3.0
567,567,f,28,android,a8,1.0,9,a51,,10,a3,1.0,6,a79,,10.0,a69,,9.0,a82,,9.0
568,568,male,27,android,a54,,7,a61,,11,a89,1.0,16,a25,,10.0,a107,,12.0,a73,,12.0
569,569,male,24,samsung,a67,,9,a114,1.0,4,a22,,11,a53,,13.0,a42,,14.0,a80,,7.0
570,570,f,22,android,a80,,13,a42,1.0,2,a65,,12,a17,1.0,9.0,a31,1.0,14.0,a70,1.0,9.0
571,571,,19,blackberry,a9,,10,a27,1.0,16,a116,,13,a103,1.0,9.0,a53,,8.0,a6,,10.0
572,572,,15,android,a11,,10,a103,,10,a4,,5,a69,,10.0,a117,,14.0,a46,,11.0
573,573,f,23,android,a41,,4,a56,,4,a118,1.0,5,,,,,,,,,
574,574,f,18,ios,a62,,12,a38,,8,a111,,9,a54,,15.0,a33,,8.0,a57,,6.0
